,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,x,y,situation,teamName
1345,1323940,558136,Karol Swiderski,62,0.0617705881595611,Miss,#333333,3787278,False,88.07058659712412,30.95,RegularPlay,Charlotte FC
1349,1323940,558136,Karol Swiderski,68,0.0674361884593963,AttemptSaved,#333333,3787278,False,91.0999984741211,34.686251163482666,RegularPlay,Charlotte
1350,1323940,558136,Karol Swiderski,68,0.0674361884593963,AttemptSaved,#333333,3787278,False,91.0999984741211,34.686251163482666,RegularPlay,Charlotte FC
1449,915807,394462,Hany Mukhtar,22,0.4063848257064819,AttemptSaved,#1E1742,3787274,False,96.0263143160607,30.256,RegularPlay,Nashville SC
1457,915807,394462,Hany Mukhtar,38,0.0488564372062683,AttemptSaved,#1E1742,3787274,False,80.57039178733112,20.496051225771783,RegularPlay,Nashville SC
1460,915807,394462,Hany Mukhtar,51,0.0216524004936218,Miss,#1E1742,3787274,False,81.24611822406555,16.992866510771783,RegularPlay,Nashville SC
1463,915807,394462,Hany Mukhtar,56,0.1695513427257537,AttemptSaved,#1E1742,3787274,False,92.0999984741211,39.713093956535104,RegularPlay,Nashville SC
1465,915807,394462,Hany Mukhtar,67,0.0308705568313598,AttemptSaved,#1E1742,3787274,False,81.24611822406555,37.684,FromCorner,Nashville SC
1470,915807,394462,Hany Mukhtar,90,0.044200986623764,Miss,#1E1742,3787274,False,90.5999984741211,37.94809524,RegularPlay,Nashville SC
1525,915807,394462,Hany Mukhtar,21,0.1152448654174804,AttemptSaved,#1E1742,3787304,False,94.2894766272786,44.91159021422574,RegularPlay,Nashville SC
1528,915807,394462,Hany Mukhtar,33,0.1075797975063324,Post,#1E1742,3787304,False,96.3157909450393,45.261908685725736,FastBreak,Nashville SC
1598,867280,452368,Cristian Arango,12,0.0496636927127838,Miss,#000000,3787322,False,91.0999984741211,22.597960718412867,RegularPlay,Los Angeles FC
1611,867280,452368,Cristian Arango,64,0.1227021515369415,Miss,#000000,3787322,False,78.09271672953443,30.256,RegularPlay,Los Angeles FC
1629,1323940,558136,Karol Swiderski,47,0.019504964351654,AttemptSaved,#333333,3787323,False,84.28689148553444,47.2236942643,RegularPlay,Charlotte
1630,1323940,558136,Karol Swiderski,47,0.019504964351654,AttemptSaved,#333333,3787323,False,84.28689148553444,47.2236942643,RegularPlay,Charlotte FC
1631,1323940,558136,Karol Swiderski,47,0.04488405585289,AttemptSaved,#333333,3787323,False,86.24558987287588,41.31,RegularPlay,Charlotte
1632,1323940,558136,Karol Swiderski,47,0.04488405585289,AttemptSaved,#333333,3787323,False,86.24558987287588,41.31,RegularPlay,Charlotte FC
1662,1218886,510698,Sebastian Driussi,52,0.7884,Goal,#51B051,3787324,False,94.0,34.0,Penalty,Austin FC
1665,6603,792024,Jeremy Ebobisse,58,0.1288185119628906,AttemptSaved,#212123,3787324,False,96.6052602123214,49.39566771851287,RegularPlay,San Jose Earthquakes
1669,6603,792024,Jeremy Ebobisse,70,0.7884,Goal,#212123,3787324,False,94.0,34.0,Penalty,San Jose Earthquakes
1673,6603,792024,Jeremy Ebobisse,88,0.0987085402011871,AttemptSaved,#212123,3787324,False,85.9235277731241,33.46624941825866,RegularPlay,San Jose Earthquakes
1978,867280,452368,Cristian Arango,79,0.6277607679367065,Goal,#000000,3787334,False,100.63793248175412,37.507498836517335,ThrowInSetPiece,Los Angeles FC
2011,6603,792024,Jeremy Ebobisse,11,0.0343585014343261,AttemptSaved,#212123,3787320,False,91.3000030517578,46.1727388498,RegularPlay,San Jose Earthquakes
2013,6603,792024,Jeremy Ebobisse,25,0.2166095972061157,Goal,#212123,3787320,False,95.4473684198,36.89749941825867,RegularPlay,San Jose Earthquakes
2015,6603,792024,Jeremy Ebobisse,28,0.1946126818656921,Goal,#212123,3787320,False,96.9912265970607,32.322499418258666,RegularPlay,San Jose Earthquakes
2032,6603,792024,Jeremy Ebobisse,76,0.1495279669761657,AttemptSaved,#212123,3787320,False,98.92105115906072,30.95,RegularPlay,San Jose Earthquakes
2036,6603,792024,Jeremy Ebobisse,84,0.2570500373840332,AttemptSaved,#212123,3787320,False,98.92105115906072,36.058750581741336,RegularPlay,San Jose Earthquakes
2037,6603,792024,Jeremy Ebobisse,87,0.0538131892681121,Miss,#212123,3787320,False,83.16067789353444,26.227500441074373,RegularPlay,San Jose Earthquakes
2068,915807,394462,Hany Mukhtar,14,0.7884,AttemptSaved,#1E1742,3787307,False,94.0,34.0,Penalty,Nashville SC
2080,915807,394462,Hany Mukhtar,53,0.0860112011432647,AttemptSaved,#1E1742,3787307,False,87.21176798175176,37.75599981689453,RegularPlay,Nashville SC
2082,915807,394462,Hany Mukhtar,56,0.0635730326175689,AttemptSaved,#1E1742,3787307,False,97.8596491223,25.70718705892563,RegularPlay,Nashville SC
2156,1218886,510698,Sebastian Driussi,79,0.32191935,AttemptSaved,#51B051,3787309,False,94.5789458945607,25.649375441074373,RegularPlay,Austin FC
2163,1218886,510698,Sebastian Driussi,90,0.04491049,AttemptSaved,#51B051,3787309,False,95.83333480453928,20.566115187343566,RegularPlay,Austin FC
2167,915807,394462,Hany Mukhtar,9,0.05245143,Miss,#1E1742,3787310,False,79.1063106808,28.791190475,FastBreak,Nashville SC
2171,915807,394462,Hany Mukhtar,16,0.75081897,AttemptSaved,#1E1742,3787310,False,99.2105277880393,31.40749883651733,RegularPlay,Nashville SC
2174,915807,394462,Hany Mukhtar,18,0.0036228597,Miss,#1E1742,3787310,False,60.22666511488978,34.0,RegularPlay,Nashville SC
2175,915807,394462,Hany Mukhtar,22,0.010754913,AttemptSaved,#1E1742,3787310,False,86.56764378224823,52.61859658722574,FromCorner,Nashville SC
2178,915807,394462,Hany Mukhtar,38,0.23350307,Goal,#1E1742,3787310,False,91.4000015258789,34.83874883651734,RegularPlay,Nashville SC
2179,6603,792024,Jeremy Ebobisse,43,0.026737481,AttemptSaved,#212123,3787310,False,78.65582352553443,25.53375,RegularPlay,San Jose Earthquakes
2180,6603,792024,Jeremy Ebobisse,52,0.057655126,Goal,#212123,3787310,False,82.59757109753443,21.54700530391287,FreeKick,San Jose Earthquakes
2181,6603,792024,Jeremy Ebobisse,54,0.04284653,AttemptSaved,#212123,3787310,False,99.4999970553214,41.42562544107437,RegularPlay,San Jose Earthquakes
2184,915807,394462,Hany Mukhtar,59,0.07825068,AttemptSaved,#1E1742,3787310,False,96.9912265970607,45.261908685725736,RegularPlay,Nashville SC
2185,915807,394462,Hany Mukhtar,63,0.45803282,Goal,#1E1742,3787310,False,101.39654883049172,37.507498836517335,ThrowInSetPiece,Nashville SC
2186,6603,792024,Jeremy Ebobisse,68,0.018370688,Miss,#212123,3787310,False,76.8538834968,41.541250882148745,RegularPlay,San Jose Earthquakes
2187,6603,792024,Jeremy Ebobisse,72,0.24890372,Goal,#212123,3787310,False,100.35344682924588,34.7625,FromCorner,San Jose Earthquakes
2255,773958,750913,Luiz Araujo,80,0.04219538,Miss,#751413,3787311,False,82.37233181606557,29.631666665,RegularPlay,Atlanta United
2260,773958,750913,Luiz Araujo,90,0.06698233,AttemptSaved,#751413,3787311,False,90.5999984741211,21.336814755556432,RegularPlay,Atlanta United
2352,1323940,558136,Karol Swiderski,30,0.0660671,AttemptSaved,#333333,3787316,False,82.82281897133113,25.30249911785126,FreeKick,Charlotte
2353,1323940,558136,Karol Swiderski,30,0.0660671,AttemptSaved,#333333,3787316,False,82.82281897133113,25.30249911785126,FreeKick,Charlotte FC
2403,1218886,510698,Sebastian Driussi,45,0.28598982,Miss,#51B051,3787315,False,97.3771929818,36.89749941825867,FromCorner,Austin FC
2413,1218886,510698,Sebastian Driussi,85,0.23603934,Goal,#51B051,3787315,False,100.63793248175412,39.208809525,RegularPlay,Austin FC
2482,867280,452368,Cristian Arango,26,0.03802678,Miss,#000000,3787336,False,86.46029247912412,46.5230573213,RegularPlay,Los Angeles FC
2483,867280,452368,Cristian Arango,31,0.06856835,AttemptSaved,#000000,3787336,False,82.82281897133113,31.7125,RegularPlay,Los Angeles FC
2487,867280,452368,Cristian Arango,44,0.061240256,Post,#000000,3787336,False,75.7276699048,30.64499883651733,FreeKick,Los Angeles FC
2489,867280,452368,Cristian Arango,44,0.89530313,Goal,#000000,3787336,False,103.29310055449172,34.99124941825867,SetPiece,Los Angeles FC
2495,867280,452368,Cristian Arango,63,0.060887784,Miss,#000000,3787336,False,77.30437065206556,26.632188382148744,RegularPlay,Los Angeles FC
2655,1218886,510698,Sebastian Driussi,16,0.1172140836715698,AttemptSaved,#51B051,3787482,False,90.0,25.360312941074373,RegularPlay,Austin FC
2668,1218886,510698,Sebastian Driussi,68,0.2396578788757324,Goal,#51B051,3787482,False,98.92105115906072,35.677500581741334,ThrowInSetPiece,Austin FC
2681,1323940,558136,Karol Swiderski,21,0.0380248427391052,AttemptSaved,#333333,3787351,False,82.03446430153443,30.231999908447264,RegularPlay,Charlotte
2682,1323940,558136,Karol Swiderski,21,0.0380248427391052,AttemptSaved,#333333,3787351,False,82.03446430153443,30.231999908447264,RegularPlay,Charlotte FC
2698,1323940,558136,Karol Swiderski,49,0.118651658296585,AttemptSaved,#333333,3787351,False,90.5,29.88380888076756,RegularPlay,Charlotte
2699,1323940,558136,Karol Swiderski,49,0.118651658296585,AttemptSaved,#333333,3787351,False,90.5,29.88380888076756,RegularPlay,Charlotte FC
2700,1323940,558136,Karol Swiderski,49,0.1154219508171081,Miss,#333333,3787351,False,87.31911928487588,32.85625,RegularPlay,Charlotte
2701,1323940,558136,Karol Swiderski,49,0.1154219508171081,Miss,#333333,3787351,False,87.31911928487588,32.85625,RegularPlay,Charlotte FC
2705,1323940,558136,Karol Swiderski,72,0.043750375509262,AttemptSaved,#333333,3787351,False,91.4000015258789,21.1266242072,RegularPlay,Charlotte
2706,1323940,558136,Karol Swiderski,72,0.043750375509262,AttemptSaved,#333333,3787351,False,91.4000015258789,21.1266242072,RegularPlay,Charlotte FC
2739,6603,792024,Jeremy Ebobisse,8,0.0908986628055572,Miss,#212123,3787354,False,96.4122807008,42.63968705892563,RegularPlay,San Jose Earthquakes
2756,6603,792024,Jeremy Ebobisse,52,0.025021344423294,AttemptSaved,#212123,3787354,False,85.81617647,47.43388748537426,RegularPlay,San Jose Earthquakes
2769,6603,792024,Jeremy Ebobisse,87,0.0460201501846313,AttemptSaved,#212123,3787354,False,96.6052602123214,38.368333335,RegularPlay,San Jose Earthquakes
2784,1218886,510698,Sebastian Driussi,66,0.0446346700191497,Goal,#51B051,3787339,False,88.80000305175781,46.24280147501287,RegularPlay,Austin FC
2848,773958,750913,Luiz Araujo,17,0.038642793893814,Miss,#751413,3787485,False,82.93543861206557,24.349553075912866,RegularPlay,Atlanta United
2855,773958,750913,Luiz Araujo,26,0.0225928127765655,Miss,#751413,3787485,False,81.47135750553443,19.7253503212,RegularPlay,Atlanta United
2930,1323940,558136,Karol Swiderski,25,0.0529848039150238,Miss,#333333,3787342,False,82.25971217533113,29.21142857,RegularPlay,Charlotte
2931,1323940,558136,Karol Swiderski,25,0.0529848039150238,Miss,#333333,3787342,False,82.25971217533113,29.21142857,RegularPlay,Charlotte FC
3009,773958,750913,Luiz Araujo,65,0.0292069017887115,AttemptSaved,#751413,3787346,False,83.6111650488,44.49120911751287,RegularPlay,Atlanta United
3013,773958,750913,Luiz Araujo,83,0.0208337306976318,Miss,#751413,3787346,False,85.81617647,52.75872718308713,RegularPlay,Atlanta United
3078,867280,452368,Cristian Arango,46,0.0898022055625915,AttemptSaved,#000000,3787337,False,91.5,21.056560245628216,RegularPlay,Los Angeles FC
3079,867280,452368,Cristian Arango,50,0.0545778274536132,Miss,#000000,3787337,False,95.9298245603,45.402039281587136,RegularPlay,Los Angeles FC
3086,867280,452368,Cristian Arango,69,0.1369480192661285,AttemptSaved,#000000,3787337,False,93.8000030517578,31.559999418258663,RegularPlay,Los Angeles FC
3163,867280,452368,Cristian Arango,21,0.0538385808467865,AttemptSaved,#000000,3787367,False,79.21893032153443,45.962545628725735,RegularPlay,Los Angeles FC
3168,867280,452368,Cristian Arango,35,0.1629904210567474,Miss,#000000,3787367,False,98.0526286338214,31.86500058174133,FromCorner,Los Angeles FC
3172,867280,452368,Cristian Arango,51,0.0274017453193664,Miss,#000000,3787367,False,80.11990463206556,32.322499418258666,RegularPlay,Los Angeles FC
3181,867280,452368,Cristian Arango,73,0.149462878704071,Miss,#000000,3787367,False,95.1578917908214,29.295474906535112,RegularPlay,Los Angeles FC
3182,867280,452368,Cristian Arango,76,0.0683574974536895,Miss,#000000,3787367,False,86.9970571851241,42.63968705892563,RegularPlay,Los Angeles FC
3186,867280,452368,Cristian Arango,86,0.0483323335647583,AttemptSaved,#000000,3787367,False,78.99369104006556,45.8224203783,FreeKick,Los Angeles FC
3197,915807,394462,Hany Mukhtar,30,0.0446469783782959,AttemptSaved,#1E1742,3787366,False,93.4000015258789,24.349553075912866,RegularPlay,Nashville SC
3219,6603,792024,Jeremy Ebobisse,14,0.0355253517627716,AttemptSaved,#212123,3787356,False,79.21893032153443,31.40749883651733,RegularPlay,San Jose Earthquakes
3248,915807,394462,Hany Mukhtar,4,0.0828096270561218,AttemptSaved,#1E1742,3787359,False,77.52960993353443,31.40749883651733,RegularPlay,Nashville SC
3250,915807,394462,Hany Mukhtar,21,0.0522546470165252,AttemptSaved,#1E1742,3787359,False,78.65582352553443,30.64499883651733,FreeKick,Nashville SC
3251,915807,394462,Hany Mukhtar,22,0.0617423951625824,AttemptSaved,#1E1742,3787359,False,91.5,43.10218661785126,RegularPlay,Nashville SC
3260,915807,394462,Hany Mukhtar,51,0.0741920173168182,AttemptSaved,#1E1742,3787359,False,86.67500327575178,30.797499418258663,RegularPlay,Nashville SC
3261,915807,394462,Hany Mukhtar,53,0.1245849728584289,AttemptSaved,#1E1742,3787359,False,98.6315818917786,17.553375530628216,FastBreak,Nashville SC
3262,915807,394462,Hany Mukhtar,54,0.0764422118663787,AttemptSaved,#1E1742,3787359,False,102.155172414,26.45874911785126,RegularPlay,Nashville SC
3273,915807,394462,Hany Mukhtar,82,0.3436188101768493,Miss,#1E1742,3787359,False,91.6999969482422,24.349553075912866,RegularPlay,Nashville SC
3280,1218886,510698,Sebastian Driussi,29,0.0604585111141204,Miss,#51B051,3787358,False,91.6999969482422,29.463570785767555,SetPiece,Austin FC
3289,1218886,510698,Sebastian Driussi,59,0.0146296620368957,AttemptSaved,#51B051,3787358,False,75.95290918626887,37.507498836517335,RegularPlay,Austin FC
3292,1218886,510698,Sebastian Driussi,89,0.0554884672164917,Post,#51B051,3787358,False,81.35873786479999,21.897323775412865,FreeKick,Austin FC
3321,1323940,558136,Karol Swiderski,4,0.0334534049034118,AttemptSaved,#333333,3787369,False,93.3000030517578,30.492501163482665,RegularPlay,Charlotte
3322,1323940,558136,Karol Swiderski,4,0.0334534049034118,AttemptSaved,#333333,3787369,False,93.3000030517578,30.492501163482665,RegularPlay,Charlotte FC
3326,1323940,558136,Karol Swiderski,15,0.4087265133857727,AttemptSaved,#333333,3787369,False,96.1228040718214,33.46624941825866,RegularPlay,Charlotte
3327,1323940,558136,Karol Swiderski,15,0.4087265133857727,AttemptSaved,#333333,3787369,False,96.1228040718214,33.46624941825866,RegularPlay,Charlotte FC
3337,1323940,558136,Karol Swiderski,45,0.0398330688476562,AttemptSaved,#333333,3787369,False,79.44417819533112,32.85625,RegularPlay,Charlotte
3338,1323940,558136,Karol Swiderski,45,0.0398330688476562,AttemptSaved,#333333,3787369,False,79.44417819533112,32.85625,RegularPlay,Charlotte FC
3345,1323940,558136,Karol Swiderski,67,0.0442696213722229,AttemptSaved,#333333,3787369,False,86.67500327575178,31.7125,RegularPlay,Charlotte
3346,1323940,558136,Karol Swiderski,67,0.0442696213722229,AttemptSaved,#333333,3787369,False,86.67500327575178,31.7125,RegularPlay,Charlotte FC
3449,773958,750913,Luiz Araujo,32,0.0322650074958801,Miss,#751413,3787370,False,94.9649122793,41.31,RegularPlay,Atlanta United
3460,773958,750913,Luiz Araujo,52,0.0592191815376281,AttemptSaved,#751413,3787370,False,90.0999984741211,48.34471230401287,RegularPlay,Atlanta United
3548,6603,792024,Jeremy Ebobisse,48,0.0750732123851776,AttemptSaved,#212123,3787368,False,85.06470915775176,37.684,RegularPlay,San Jose Earthquakes
3549,6603,792024,Jeremy Ebobisse,48,0.0376437008380889,AttemptSaved,#212123,3787368,False,90.4000015258789,47.85426858208713,RegularPlay,San Jose Earthquakes
3551,6603,792024,Jeremy Ebobisse,58,0.1412993967533111,Miss,#212123,3787368,False,91.9000015258789,38.53642921423244,RegularPlay,San Jose Earthquakes
3567,867280,452368,Cristian Arango,6,0.0085310041904449,Miss,#000000,3787360,False,94.2894766272786,41.42562544107437,RegularPlay,Los Angeles FC
3580,867280,452368,Cristian Arango,29,0.0243057012557983,AttemptSaved,#000000,3787360,False,92.6999969482422,39.88118983576756,RegularPlay,Los Angeles FC
3584,867280,452368,Cristian Arango,47,0.0382852554321289,AttemptSaved,#000000,3787360,False,98.24561550703928,34.07624883651734,RegularPlay,Los Angeles FC
3589,867280,452368,Cristian Arango,63,0.0286650955677032,AttemptSaved,#000000,3787360,False,76.8538834968,26.57437455892563,RegularPlay,Los Angeles FC
3725,915807,394462,Hany Mukhtar,45,0.0332249104976654,AttemptSaved,#1E1742,3787459,False,93.3000030517578,48.554905525087136,RegularPlay,Nashville SC
3727,915807,394462,Hany Mukhtar,51,0.3458235263824463,Goal,#1E1742,3787459,False,99.0175409148214,35.37249941825867,RegularPlay,Nashville SC
3732,915807,394462,Hany Mukhtar,65,0.0627216696739196,AttemptSaved,#1E1742,3787459,False,91.6999969482422,33.2375,RegularPlay,Nashville SC
3774,867280,452368,Cristian Arango,46,0.0489633679389953,Miss,#000000,3787389,False,80.90825070953443,36.74499883651734,RegularPlay,Los Angeles FC
3777,867280,452368,Cristian Arango,60,0.0883452296257019,Miss,#000000,3787389,False,96.9912265970607,37.05,FromCorner,Los Angeles FC
3781,867280,452368,Cristian Arango,68,0.0318407714366912,AttemptSaved,#000000,3787389,False,82.14708394226886,25.765000882148744,FastBreak,Los Angeles FC
3822,6603,792024,Jeremy Ebobisse,41,0.0198028683662414,AttemptSaved,#212123,3787388,False,76.40339634153443,42.06156205892563,RegularPlay,San Jose Earthquakes
3833,6603,792024,Jeremy Ebobisse,80,0.3106504678726196,AttemptSaved,#212123,3787388,False,99.0175409148214,29.295474906535112,RegularPlay,San Jose Earthquakes
3838,6603,792024,Jeremy Ebobisse,89,0.1442858576774597,AttemptSaved,#212123,3787388,False,92.4000015258789,39.376905404232446,RegularPlay,San Jose Earthquakes
3849,1323940,558136,Karol Swiderski,43,0.0190886259078979,AttemptSaved,#333333,3787471,False,77.30437065206556,33.92375116348266,RegularPlay,Charlotte
3850,1323940,558136,Karol Swiderski,43,0.0190886259078979,AttemptSaved,#333333,3787471,False,77.30437065206556,33.92375116348266,RegularPlay,Charlotte FC
3857,1323940,558136,Karol Swiderski,61,0.0445805490016937,Miss,#333333,3787471,False,85.38676306712412,26.111875,RegularPlay,Charlotte
3858,1323940,558136,Karol Swiderski,61,0.0445805490016937,Miss,#333333,3787471,False,85.38676306712412,26.111875,RegularPlay,Charlotte FC
3861,1323940,558136,Karol Swiderski,63,0.0727470219135284,AttemptSaved,#333333,3787471,False,93.9000015258789,28.034760621535117,RegularPlay,Charlotte
3862,1323940,558136,Karol Swiderski,63,0.0727470219135284,AttemptSaved,#333333,3787471,False,93.9000015258789,28.034760621535117,RegularPlay,Charlotte FC
3906,867280,452368,Cristian Arango,85,0.1579538583755493,AttemptSaved,#000000,3787357,False,95.1578917908214,43.3701910778,RegularPlay,Los Angeles FC
3966,6603,792024,Jeremy Ebobisse,34,0.0710212886333465,AttemptSaved,#212123,3787457,False,96.3157909450393,37.768000091552736,RegularPlay,San Jose Earthquakes
3979,6603,792024,Jeremy Ebobisse,73,0.2263787388801574,Goal,#212123,3787457,False,98.3421052628,35.677500581741334,RegularPlay,San Jose Earthquakes
3983,6603,792024,Jeremy Ebobisse,81,0.4871188104152679,Goal,#212123,3787457,False,98.5350847743214,32.93249883651733,RegularPlay,San Jose Earthquakes
4068,1218886,510698,Sebastian Driussi,29,0.0183095932006835,AttemptSaved,#51B051,3787394,False,75.27718274953443,41.541250882148745,RegularPlay,Austin FC
4078,1218886,510698,Sebastian Driussi,62,0.0255461335182189,Miss,#51B051,3787394,False,76.74126385606556,42.46625,RegularPlay,Austin FC
4084,1218886,510698,Sebastian Driussi,90,0.3445466756820678,AttemptSaved,#51B051,3787394,False,96.8947368413,33.313748836517334,RegularPlay,Austin FC
4085,1218886,510698,Sebastian Driussi,90,0.2875996828079223,AttemptSaved,#51B051,3787394,False,96.3157909450393,33.16125116348266,RegularPlay,Austin FC
4116,915807,394462,Hany Mukhtar,50,0.0373727977275848,Miss,#1E1742,3787393,False,75.84028954553443,35.83000116348267,FreeKick,Nashville SC
4122,915807,394462,Hany Mukhtar,67,0.07336887717247,Miss,#1E1742,3787393,False,87.74853268775178,32.85625,RegularPlay,Nashville SC
4123,915807,394462,Hany Mukhtar,69,0.182500272989273,AttemptSaved,#1E1742,3787393,False,96.7017573297786,36.44000058174134,RegularPlay,Nashville SC
4125,915807,394462,Hany Mukhtar,72,0.1556428074836731,AttemptSaved,#1E1742,3787393,False,93.0,35.83000116348267,RegularPlay,Nashville SC
4153,773958,750913,Luiz Araujo,24,0.0389480888843536,AttemptSaved,#751413,3787397,False,92.0999984741211,42.63968705892563,FromCorner,Atlanta United
4154,773958,750913,Luiz Araujo,24,0.0651001036167144,AttemptSaved,#751413,3787397,False,86.24558987287588,43.650446924087134,FromCorner,Atlanta United
4160,773958,750913,Luiz Araujo,39,0.0576082170009613,AttemptSaved,#751413,3787397,False,92.0,50.09630466151287,RegularPlay,Atlanta United
4162,773958,750913,Luiz Araujo,47,0.0684936642646789,AttemptSaved,#751413,3787397,False,95.4473684198,46.803313167587135,RegularPlay,Atlanta United
4164,773958,750913,Luiz Araujo,49,0.0385129153728485,AttemptSaved,#751413,3787397,False,84.51213935933113,49.74598619001287,RegularPlay,Atlanta United
4170,773958,750913,Luiz Araujo,59,0.0197348594665527,Miss,#751413,3787397,False,80.68301142806556,16.64254803927178,RegularPlay,Atlanta United
4172,773958,750913,Luiz Araujo,63,0.4932223260402679,Goal,#751413,3787397,False,97.47368273756072,29.96785842346489,RegularPlay,Atlanta United
4175,773958,750913,Luiz Araujo,73,0.1224143803119659,AttemptSaved,#751413,3787397,False,93.1999969482422,26.227500441074373,RegularPlay,Atlanta United
4185,773958,750913,Luiz Araujo,84,0.3114209771156311,AttemptSaved,#751413,3787397,False,96.7017573297786,32.322499418258666,RegularPlay,Atlanta United
4186,773958,750913,Luiz Araujo,85,0.0447749495506286,AttemptSaved,#751413,3787397,False,90.9000015258789,22.247642246912868,FromCorner,Atlanta United
4262,773958,750913,Luiz Araujo,9,0.0470156669616699,Miss,#751413,3787376,False,81.80922502006557,37.684,RegularPlay,Atlanta United
4263,915807,394462,Hany Mukhtar,12,0.0529738962650299,Miss,#1E1742,3787376,False,85.38676306712412,31.40749883651733,RegularPlay,Nashville SC
4264,915807,394462,Hany Mukhtar,21,0.0354408621788024,AttemptSaved,#1E1742,3787376,False,88.5999984741211,50.16636728672574,RegularPlay,Nashville SC
4268,773958,750913,Luiz Araujo,27,0.0641940534114837,Miss,#751413,3787376,False,91.0999984741211,24.349553075912866,RegularPlay,Atlanta United
4270,915807,394462,Hany Mukhtar,31,0.450722187757492,Goal,#1E1742,3787376,False,102.53448420575414,31.10250058174133,RegularPlay,Nashville SC
4277,773958,750913,Luiz Araujo,53,0.0939023792743682,Miss,#751413,3787376,False,83.94903256333113,37.05,FastBreak,Atlanta United
4280,915807,394462,Hany Mukhtar,65,0.024042785167694,AttemptSaved,#1E1742,3787376,False,77.52960993353443,42.23499911785126,FreeKick,Nashville SC
4284,915807,394462,Hany Mukhtar,76,0.1142325699329376,AttemptSaved,#1E1742,3787376,False,91.5,25.99624955892563,RegularPlay,Nashville SC
4296,867280,452368,Cristian Arango,38,0.05729940533638,AttemptSaved,#000000,3787378,False,82.14708394226886,20.566115187343566,RegularPlay,Los Angeles FC
4300,867280,452368,Cristian Arango,49,0.1187227070331573,AttemptSaved,#000000,3787378,False,89.4000015258789,30.316,RegularPlay,Los Angeles FC
4311,867280,452368,Cristian Arango,89,0.0616172850131988,AttemptSaved,#000000,3787378,False,82.14708394226886,29.295474906535112,RegularPlay,Los Angeles FC
4328,1323940,558136,Karol Swiderski,44,0.0986860990524292,Miss,#333333,3787463,False,91.0,38.368333335,RegularPlay,Charlotte
4329,1323940,558136,Karol Swiderski,44,0.0986860990524292,Miss,#333333,3787463,False,91.0,38.368333335,RegularPlay,Charlotte FC
4332,1323940,558136,Karol Swiderski,53,0.0442667007446289,AttemptSaved,#333333,3787463,False,91.6999969482422,7.477535299184786,FreeKick,Charlotte
4333,1323940,558136,Karol Swiderski,53,0.0442667007446289,AttemptSaved,#333333,3787463,False,91.6999969482422,7.477535299184786,FreeKick,Charlotte FC
4466,6603,792024,Jeremy Ebobisse,14,0.0528220534324646,Miss,#212123,3787372,False,84.84999828153444,27.194284431535117,RegularPlay,San Jose Earthquakes
4468,6603,792024,Jeremy Ebobisse,37,0.0472235381603241,Miss,#212123,3787372,False,90.6999969482422,40.21738159423244,RegularPlay,San Jose Earthquakes
4470,6603,792024,Jeremy Ebobisse,40,0.0508270859718322,AttemptSaved,#212123,3787372,False,76.06553741933112,34.99124941825867,RegularPlay,San Jose Earthquakes
4479,6603,792024,Jeremy Ebobisse,59,0.0722303390502929,Miss,#212123,3787372,False,95.9298245603,29.127382233464893,RegularPlay,San Jose Earthquakes
4480,6603,792024,Jeremy Ebobisse,60,0.0515719652175903,Miss,#212123,3787372,False,93.8000030517578,42.7553125,FastBreak,San Jose Earthquakes
4538,867280,452368,Cristian Arango,8,0.7884,Goal,#000000,3787383,False,94.0,34.0,Penalty,Los Angeles FC
4542,6603,792024,Jeremy Ebobisse,16,0.2471168041229248,Goal,#212123,3787383,False,97.1842134702786,34.152500581741336,RegularPlay,San Jose Earthquakes
4544,867280,452368,Cristian Arango,23,0.0277309715747833,AttemptSaved,#000000,3787383,False,84.7373786408,44.49120911751287,RegularPlay,Los Angeles FC
4545,6603,792024,Jeremy Ebobisse,24,0.7391353845596313,AttemptSaved,#212123,3787383,False,103.103448276,35.143750000000004,RegularPlay,San Jose Earthquakes
4547,6603,792024,Jeremy Ebobisse,27,0.1606988608837127,Miss,#212123,3787383,False,97.0877163528214,36.058750581741336,FromCorner,San Jose Earthquakes
4548,6603,792024,Jeremy Ebobisse,31,0.3030163645744324,Goal,#212123,3787383,False,98.1491257512786,35.83000116348267,FromCorner,San Jose Earthquakes
4566,1218886,510698,Sebastian Driussi,25,0.0616788566112518,AttemptSaved,#51B051,3787379,False,97.47368273756072,38.78857143,FromCorner,Austin FC
4580,1218886,510698,Sebastian Driussi,60,0.1227039694786071,AttemptSaved,#51B051,3787379,False,83.72378468953444,37.69599981689453,FreeKick,Austin FC
4581,1218886,510698,Sebastian Driussi,63,0.7884,Goal,#51B051,3787379,False,94.0,34.0,Penalty,Austin FC
4585,1218886,510698,Sebastian Driussi,77,0.1430663764476776,Miss,#51B051,3787379,False,97.9561388780607,35.98249883651734,RegularPlay,Austin FC
4593,1218886,510698,Sebastian Driussi,90,0.0615992844104766,Miss,#51B051,3787379,False,94.38596638303927,30.256,FromCorner,Austin FC
4647,773958,750913,Luiz Araujo,19,0.1871834993362426,AttemptSaved,#751413,3787384,False,96.8947368413,23.018344487843564,FastBreak,Atlanta United
4654,773958,750913,Luiz Araujo,37,0.020644873380661,Miss,#751413,3787384,False,76.62864421533112,27.950714285,RegularPlay,Atlanta United
